Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Visual Question Answering (VQA),VQA v2 test-dev,VL-BERTBASE,71.16,0.6698492462311557,null,[']'],1908.08530v4
Visual Question Answering (VQA),VQA v2 test-dev,VisualBERT,70.8,0.6608040201005025,null,[']'],1908.03557v1
Visual Question Answering (VQA),VQA v2 test-dev,MCANed-6,70.63,0.6565326633165829,null,[']'],1906.10770v1
Visual Question Answering (VQA),VQA v2 test-dev,ViLBERT,70.55,0.6545226130653267,null,[']'],1908.02265v1
Visual Question Answering (VQA),VQA v2 test-dev,BAN+Glove+Counter,70.04,0.641708542713568,null,[']'],1805.07932v2
Visual Question Answering (VQA),VQA v2 test-dev,LXMERT (Pre-train + scratch),69.9,0.6381909547738696,null,[']'],1908.07490v3
Visual Question Answering (VQA),VQA v2 test-dev,"Image features from bottom-up attention (adaptive K, ensemble)",69.87,0.6374371859296484,null,[']'],1708.02711v1
Visual Question Answering (VQA),VQA v2 test-dev,Pythia v0.3 + LoRRA,69.21,0.6208542713567838,null,[']'],1904.08920v2
Visual Question Answering (VQA),VQA v2 test-dev,DMN,68.09,0.5927135678391962,null,[']'],1802.05766v1
Visual Question Answering (VQA),VQA v2 test-dev,LaKo,68.07,0.5922110552763817,null,[']'],2207.12888v2
Visual Question Answering (VQA),VQA v2 test-dev,MuRel,68.03,0.5912060301507538,null,[']'],1902.09487v1
Visual Question Answering (VQA),VQA v2 test-dev,BLOCK,67.58,0.5798994974874372,null,[']'],1902.00038v2
Visual Question Answering (VQA),VQA v2 test-dev,MUTAN,67.42,0.5758793969849247,null,[']'],1705.06676v1
Visual Question Answering (VQA),VQA v2 test-dev,BAN2-CTI,67.4,0.5753768844221108,null,[']'],1909.11874v1
Visual Question Answering (VQA),VQA v2 test-dev,2D continuous softmax,65.96,0.5391959798994974,null,[']'],2006.07214v3
Visual Question Answering (VQA),VQA v2 test-dev,BLIP-2 ViT-G FlanT5 XXL (zero-shot),65.0,0.5150753768844222,null,[']'],2301.12597v3
Visual Question Answering (VQA),VQA v2 test-dev,"N2NMN (ResNet-152, policy search)",64.9,0.512562814070352,null,['ResNet'],1704.05526v3
Visual Question Answering (VQA),VQA v2 test-dev,PNP-VQA,64.8,0.5100502512562813,null,['zero-shot'],2210.08773v3
Visual Question Answering (VQA),VQA v2 test-dev,MCB,64.7,0.5075376884422111,null,[']'],1606.01847v3
Visual Question Answering (VQA),VQA v2 test-dev,RUBi,63.18,0.46934673366834173,null,[']'],1906.10169v2
Visual Question Answering (VQA),VQA v2 test-dev,BLIP-2 ViT-G FlanT5 XL (zero-shot),63.0,0.4648241206030151,null,[']'],2301.12597v3
Visual Question Answering (VQA),VQA v2 test-dev,BLIP-2 ViT-L FlanT5 XL (zero-shot),62.3,0.44723618090452255,null,[']'],2301.12597v3
Visual Question Answering (VQA),VQA v2 test-dev,Flamingo 80B,56.3,0.29648241206030146,null,[']'],2204.14198v2
Visual Question Answering (VQA),VQA v2 test-dev,BLIP-2 ViT-G OPT 6.7B (zero-shot),52.6,0.20351758793969854,null,[']'],2301.12597v3
Visual Question Answering (VQA),VQA v2 test-dev,BLIP-2 ViT-G OPT 2.7B (zero-shot),52.3,0.19597989949748737,null,[']'],2301.12597v3
Visual Question Answering (VQA),VQA v2 test-dev,Flamingo 9B,51.8,0.1834170854271356,null,[']'],2204.14198v2
Visual Question Answering (VQA),VQA v2 test-dev,KOSMOS-1 1.6B (zero-shot),51.0,0.16331658291457288,null,[']'],null
Visual Question Answering (VQA),VQA v2 test-dev,BLIP-2 ViT-L OPT 2.7B (zero-shot),49.7,0.13065326633165839,null,[']'],2301.12597v3
Visual Question Answering (VQA),VQA v2 test-dev,Flamingo 3B,49.2,0.11809045226130661,null,[']'],2204.14198v2
Visual Question Answering (VQA),VQA v2 test-dev,VLKD,44.5,0.0,null,[']}]</script'],null
Visual Question Answering (VQA),VQA v2 test-std,BEiT-3,84.03,1.0,null,[']'],2208.10442v2
Visual Question Answering (VQA),VQA v2 test-std,mPLUG-Huge,83.62,0.9929371231696814,null,[']'],2205.12005v2
Visual Question Answering (VQA),VQA v2 test-std,ONE-PEACE,82.52,0.9739879414298018,null,[']'],2305.11172v1
Visual Question Answering (VQA),VQA v2 test-std,X2-VLM (large),81.8,0.961584840654608,null,[']'],2211.12402v2
Visual Question Answering (VQA),VQA v2 test-std,VLMo,81.3,0.9529715762273901,null,[']'],2111.02358v2
Visual Question Answering (VQA),VQA v2 test-std,Florence,80.36,0.9367786391042204,null,[']'],2111.11432v1
Visual Question Answering (VQA),VQA v2 test-std,SimVLM,80.34,0.9364341085271318,null,[']'],2108.10904v3
Visual Question Answering (VQA),VQA v2 test-std,X2-VLM (base),80.2,0.9340223944875108,null,[']'],2211.12402v2
Visual Question Answering (VQA),VQA v2 test-std,VAST,80.19,0.9338501291989664,null,[']'],null
Visual Question Answering (VQA),VQA v2 test-std,VALOR,78.62,0.9068044788975022,null,[']'],2304.08345v1
Visual Question Answering (VQA),VQA v2 test-std,Prompt Tuning,78.53,0.905254091300603,null,[']'],2208.02532v1
Visual Question Answering (VQA),VQA v2 test-std,Prismer,78.49,0.9045650301464254,null,[']'],2303.02506v3
Visual Question Answering (VQA),VQA v2 test-std,"MSR + MS Cog. Svcs., X10 models",77.45,0.8866494401378122,null,[']'],2101.00529v2
Visual Question Answering (VQA),VQA v2 test-std,MSR + MS Cog. Svcs.,76.63,0.8725236864771747,null,[']'],2101.00529v2
Visual Question Answering (VQA),VQA v2 test-std,ALBEF (14M),76.04,0.8623600344530578,null,[']'],2107.07651v2
Visual Question Answering (VQA),VQA v2 test-std,"BGN, ensemble",75.92,0.8602928509905254,null,[']'],1907.09815v2
Visual Question Answering (VQA),VQA v2 test-std,ERNIE-ViL-single model,74.93,0.843238587424634,null,[']'],2006.16934v3
Visual Question Answering (VQA),VQA v2 test-std,"Single, w/o VLP",74.16,0.8299741602067182,null,[']'],2001.03615v2
Visual Question Answering (VQA),VQA v2 test-std,"Single, w/o VLP",73.86,0.8248062015503875,null,[']'],2004.12070v2
Visual Question Answering (VQA),VQA v2 test-std,UNITER (Large),73.4,0.8168819982773472,null,[']'],1909.11740v3
Visual Question Answering (VQA),VQA v2 test-std,X-101 grid features + MCAN,72.71,0.8049956933677862,null,[']'],2001.03615v2
Visual Question Answering (VQA),VQA v2 test-std,LXMERT,72.5,0.8013781223083548,null,[']'],1908.07490v3
Visual Question Answering (VQA),VQA v2 test-std,VL-BERTLARGE,72.2,0.7962101636520241,null,[']'],1908.08530v4
Visual Question Answering (VQA),VQA v2 test-std,MCAN+VC,71.49,0.7839793281653745,null,[']'],2002.12204v3
Visual Question Answering (VQA),VQA v2 test-std,VisualBERT,71.0,0.7755383290267011,null,[']'],1908.03557v1
Visual Question Answering (VQA),VQA v2 test-std,MCANed-6,70.9,0.7738156761412576,null,[']'],1906.10770v1
Visual Question Answering (VQA),VQA v2 test-std,Unified VLP,70.7,0.7703703703703704,null,[']'],1909.11059v3
Visual Question Answering (VQA),VQA v2 test-std,BAN+Glove+Counter,70.4,0.7652024117140397,null,[']'],1805.07932v2
Visual Question Answering (VQA),VQA v2 test-std,Up-Down,70.34,0.7641688199827735,null,[']'],1707.07998v3
Visual Question Answering (VQA),VQA v2 test-std,"Image features from bottom-up attention (adaptive K, ensemble)",70.3,0.763479758828596,null,[']'],1708.02711v1
Visual Question Answering (VQA),VQA v2 test-std,Caption VQA,69.7,0.7531438415159346,null,[']'],1906.00513v3
Visual Question Answering (VQA),VQA v2 test-std,MuRel,68.4,0.730749354005168,null,[']'],1902.09487v1
Visual Question Answering (VQA),VQA v2 test-std,DMN,68.4,0.730749354005168,null,[']'],1802.05766v1
Visual Question Answering (VQA),VQA v2 test-std,BLOCK,67.9,0.7221360895779501,null,[']'],1902.00038v2
Visual Question Answering (VQA),VQA v2 test-std,MUTAN,67.4,0.7135228251507322,null,[']'],1705.06676v1
Visual Question Answering (VQA),VQA v2 test-std,2D continuous softmax,66.27,0.6940568475452196,null,[']'],2006.07214v3
Visual Question Answering (VQA),VQA v2 test-std,"MCB [11, 12]",62.27,0.6251507321274764,null,[']'],1612.00837v3
Visual Question Answering (VQA),VQA v2 test-std,Language-only,44.26,0.314900947459087,null,[']'],1612.00837v3
Visual Question Answering (VQA),VQA v2 test-std,Prior,25.98,0.0,null,[']}]</script'],1612.00837v3
Visual Question Answering (VQA),MSVD-QA,VLAB,0.61,1.0,null,[']'],2305.13167v1
Visual Question Answering (VQA),MSVD-QA,MA-LMM,0.606,0.9865319865319865,null,[']'],2404.05726v2
Visual Question Answering (VQA),MSVD-QA,MaMMUT (ours),0.602,0.9730639730639731,null,[']'],2303.16839v3
Visual Question Answering (VQA),MSVD-QA,VALOR,0.6,0.9663299663299663,null,[']'],2304.08345v1
Visual Question Answering (VQA),MSVD-QA,VAST,0.6,0.9663299663299663,null,[']'],2305.18500v2
Visual Question Answering (VQA),MSVD-QA,COSA,0.6,0.9663299663299663,null,[']'],2306.09085v1
Visual Question Answering (VQA),MSVD-QA,mPLUG-2,0.581,0.9023569023569022,null,[']'],2302.00402v1
Visual Question Answering (VQA),MSVD-QA,VideoCoCa,0.569,0.8619528619528618,null,[']'],2212.04979v3
Visual Question Answering (VQA),MSVD-QA,GIT,0.568,0.8585858585858585,null,[']'],2205.14100v5
Visual Question Answering (VQA),MSVD-QA,FrozenBiLM+,0.558,0.8249158249158252,null,[']'],2308.09363v1
Visual Question Answering (VQA),MSVD-QA,HiTeA,0.556,0.8181818181818183,null,[']'],2212.14546v1
Visual Question Answering (VQA),MSVD-QA,InternVideo,0.555,0.814814814814815,null,[']'],2212.03191v2
Visual Question Answering (VQA),MSVD-QA,UMT-L (ViT-L/16),0.552,0.8047138047138049,null,[']'],2303.16058v2
Visual Question Answering (VQA),MSVD-QA,vid-TLDR (UMT-L),0.549,0.7946127946127948,null,[']'],2403.13347v2
Visual Question Answering (VQA),MSVD-QA,VIOLETv2,0.547,0.7878787878787881,null,[']'],2209.01540v5
Visual Question Answering (VQA),MSVD-QA,MuLTI,0.547,0.7878787878787881,null,[']'],2303.05707v2
Visual Question Answering (VQA),MSVD-QA,X2-VLM (large),0.546,0.7845117845117847,null,[']'],2211.12402v2
Visual Question Answering (VQA),MSVD-QA,X2-VLM (base),0.528,0.723905723905724,null,[']'],2211.12402v2
Visual Question Answering (VQA),MSVD-QA,Clover,0.524,0.7104377104377105,null,[']'],2207.07885v3
Visual Question Answering (VQA),MSVD-QA,VIOLET + MELTR,0.517,0.686868686868687,null,[']'],2303.13009v1
Visual Question Answering (VQA),MSVD-QA,OmniVL,0.51,0.6632996632996634,null,[']'],2209.07526v2
Visual Question Answering (VQA),MSVD-QA,VIOLET+,0.495,0.6127946127946128,null,[']'],2308.09363v1
Visual Question Answering (VQA),MSVD-QA,Co-Tokenization,0.486,0.5824915824915825,null,[']'],2208.00934v1
Visual Question Answering (VQA),MSVD-QA,All-in-one-B,0.483,0.5723905723905723,null,[']'],2203.07303v1
Visual Question Answering (VQA),MSVD-QA,LRCE,0.478,0.5555555555555555,null,[']'],null
Visual Question Answering (VQA),MSVD-QA,JustAsk+,0.477,0.5521885521885521,null,[']'],2308.09363v1
Visual Question Answering (VQA),MSVD-QA,GIT+MDF,0.469,0.5252525252525252,null,[']'],2307.04192v4
Visual Question Answering (VQA),MSVD-QA,AIO+MIF,0.467,0.5185185185185186,null,[']'],2307.04192v4
Visual Question Answering (VQA),MSVD-QA,ALPRO,0.459,0.4915824915824917,null,[']'],2112.09583v2
Visual Question Answering (VQA),MSVD-QA,All-in-one+,0.438,0.4208754208754209,null,[']'],2308.09363v1
Visual Question Answering (VQA),MSVD-QA,DualVGR,0.39,0.2592592592592593,null,[']'],2107.04768v1
Visual Question Answering (VQA),MSVD-QA,HCRN,0.361,0.16161616161616157,null,[']'],2002.10698v3
Visual Question Answering (VQA),MSVD-QA,SSML,0.351,0.1279461279461279,null,[']'],2003.03186v3
Visual Question Answering (VQA),MSVD-QA,HMEMA,0.337,0.08080808080808088,null,[']'],1904.04357v1
Visual Question Answering (VQA),MSVD-QA,Co-Mem,0.317,0.013468013468013481,null,[']'],1803.10906v1
Visual Question Answering (VQA),MSVD-QA,ST-VQA,0.313,0.0,null,[']}]</script'],1704.04497v3
Visual Question Answering (VQA),OK-VQA,PaLI-X-VPD,66.8,1.0,null,[']'],2312.03052v2
Visual Question Answering (VQA),OK-VQA,PaLM-E-562B,66.1,0.9885057471264367,null,[']'],2303.03378v1
Visual Question Answering (VQA),OK-VQA,PaLI-X (Single-task FT),66.1,0.9885057471264367,null,[']'],2305.18565v1
Visual Question Answering (VQA),OK-VQA,PaLI 17B,64.5,0.9622331691297209,null,[']'],2209.06794v4
Visual Question Answering (VQA),OK-VQA,Prophet,62.5,0.929392446633826,null,[']'],2303.01903v3
Visual Question Answering (VQA),OK-VQA,RA-VQA-v2 (BLIP 2),62.08,0.922495894909688,null,[']'],2309.17133v2
Visual Question Answering (VQA),OK-VQA,A Simple Baseline for KB-VQA,61.2,0.9080459770114944,null,[']'],2310.13570v2
Visual Question Answering (VQA),OK-VQA,PromptCap,60.4,0.8949096880131363,null,[']'],2211.09699v4
Visual Question Answering (VQA),OK-VQA,ReVeaL WIT + CC12M + Wikidata + VQA-2,59.1,0.8735632183908046,null,[']'],2212.05221v2
Visual Question Answering (VQA),OK-VQA,Lyrics,58.2,0.858784893267652,null,[']'],2312.05278v2
Visual Question Answering (VQA),OK-VQA,REVIVE (Ensemble),58.0,0.8555008210180625,null,[']'],2206.01201v2
Visual Question Answering (VQA),OK-VQA,REVIVE (Single),56.6,0.832512315270936,null,[']'],2206.01201v2
Visual Question Answering (VQA),OK-VQA,RA-VQA-v2 (T5-large),54.85,0.803776683087028,null,[']'],2309.17133v2
Visual Question Answering (VQA),OK-VQA,RA-VQA (T5-large),54.48,0.7977011494252874,null,[']'],2210.03809v2
Visual Question Answering (VQA),OK-VQA,VK-OOD,52.4,0.7635467980295567,null,[']'],2302.05608v1
Visual Question Answering (VQA),OK-VQA,VK-OOD,52.4,0.7635467980295567,null,[']'],null
Visual Question Answering (VQA),OK-VQA,RA-VQA-FrDPR (T5-large),51.22,0.7441707717569787,null,[']'],2210.03809v2
Visual Question Answering (VQA),OK-VQA,Flamingo80B,50.6,0.7339901477832513,null,[']'],2204.14198v2
Visual Question Answering (VQA),OK-VQA,TRiG (T5-Large),50.5,0.7323481116584565,null,[']'],null
Visual Question Answering (VQA),OK-VQA,PICa,48.0,0.6912972085385879,null,[']'],2109.05014v2
Visual Question Answering (VQA),OK-VQA,LaKo,47.01,0.6750410509031198,null,[']'],2207.12888v2
Visual Question Answering (VQA),OK-VQA,BLIP-2 ViT-G FlanT5 XXL (zero-shot),45.9,0.6568144499178982,null,[']'],2301.12597v3
Visual Question Answering (VQA),OK-VQA,Flamingo9B,44.7,0.6371100164203614,null,[']'],2204.14198v2
Visual Question Answering (VQA),OK-VQA,VLC-BERT,43.1,0.6108374384236454,null,[']'],2210.13626v1
Visual Question Answering (VQA),OK-VQA,"T5(Tan and Bansal, 2019) + Prefixes",42.03,0.5932676518883416,null,[']'],2207.12888v2
Visual Question Answering (VQA),OK-VQA,Flamingo3B,41.2,0.5796387520525452,null,[']'],2204.14198v2
Visual Question Answering (VQA),OK-VQA,BLIP-2 ViT-G FlanT5 XL (zero-shot),40.7,0.5714285714285715,null,[']'],2301.12597v3
Visual Question Answering (VQA),OK-VQA,BLIP-2 ViT-L FlanT5 XL (zero-shot),39.4,0.5500821018062397,null,[']'],2301.12597v3
Visual Question Answering (VQA),OK-VQA,BLIP-2 ViT-G OPT 6.7B (zero-shot),36.4,0.5008210180623974,null,[']'],2301.12597v3
Visual Question Answering (VQA),OK-VQA,PNP-VQA,35.9,0.49261083743842365,null,['zero-shot'],2210.08773v3
Visual Question Answering (VQA),OK-VQA,BLIP-2 ViT-G OPT 2.7B (zero-shot),31.7,0.4236453201970443,null,[']'],2301.12597v3
Visual Question Answering (VQA),OK-VQA,BLIP-2 ViT-L OPT 2.7B (zero-shot),30.2,0.3990147783251231,null,[']'],2301.12597v3
Visual Question Answering (VQA),OK-VQA,FewVLM,16.5,0.17405582922824303,null,[']'],2110.08484v2
Visual Question Answering (VQA),OK-VQA,MetaLM,11.4,0.090311986863711,null,['zero-shot'],2206.06336v1
Visual Question Answering (VQA),OK-VQA,VLKD(ViT-B/16),10.5,0.07553366174055828,null,['zero-shot'],null
Visual Question Answering (VQA),OK-VQA,Frozen,5.9,0.0,null,['zero-shot'],2106.13884v2
Visual Question Answering (VQA),MSRVTT-QA,VLAB,0.496,1.0,null,[']'],2305.13167v1
Visual Question Answering (VQA),MSRVTT-QA,MaMMUT,0.495,0.9968944099378882,null,[']'],2303.16839v3
Visual Question Answering (VQA),MSRVTT-QA,mPLUG-2,0.48,0.9503105590062111,null,[']'],2302.00402v1
Visual Question Answering (VQA),MSRVTT-QA,MuLTI,0.478,0.9440993788819876,null,[']'],2303.05707v2
Visual Question Answering (VQA),MSRVTT-QA,Flamingo,0.474,0.9316770186335404,null,[']'],2204.14198v2
Visual Question Answering (VQA),MSRVTT-QA,InternVideo,0.471,0.9223602484472049,null,[']'],2212.03191v2
Visual Question Answering (VQA),MSRVTT-QA,UMT-L (ViT-L/16),0.471,0.9223602484472049,null,[']'],2303.16058v2
Visual Question Answering (VQA),MSRVTT-QA,FrozenBiLM+,0.47,0.9192546583850931,null,[']'],2308.09363v1
Visual Question Answering (VQA),MSRVTT-QA,vid-TLDR (UMT-L),0.47,0.9192546583850931,null,[']'],2403.13347v2
Visual Question Answering (VQA),MSRVTT-QA,VideoCoCa,0.463,0.8975155279503106,null,[']'],2212.04979v3
Visual Question Answering (VQA),MSRVTT-QA,HBI,0.462,0.8944099378881989,null,[']'],2303.14369v1
Visual Question Answering (VQA),MSRVTT-QA,HiTeA,0.459,0.8850931677018634,null,[']'],2212.14546v1
Visual Question Answering (VQA),MSRVTT-QA,EMCL-Net,0.458,0.8819875776397517,null,[']'],2211.11427v1
Visual Question Answering (VQA),MSRVTT-QA,Co-Tokenization,0.457,0.8788819875776398,null,[']'],2208.00934v1
Visual Question Answering (VQA),MSRVTT-QA,X2-VLM (large),0.455,0.8726708074534162,null,[']'],2211.12402v2
Visual Question Answering (VQA),MSRVTT-QA,X2-VLM (base),0.45,0.8571428571428572,null,[']'],2211.12402v2
Visual Question Answering (VQA),MSRVTT-QA,All-in-one-B,0.443,0.8354037267080746,null,[']'],2203.07303v1
Visual Question Answering (VQA),MSRVTT-QA,OmniVL,0.441,0.829192546583851,null,[']'],2209.07526v2
Visual Question Answering (VQA),MSRVTT-QA,Clover,0.441,0.829192546583851,null,[']'],2207.07885v3
Visual Question Answering (VQA),MSRVTT-QA,AIO+MIF,0.44,0.8260869565217391,null,[']'],2307.04192v4
Visual Question Answering (VQA),MSRVTT-QA,AIO+MDF,0.438,0.8198757763975155,null,[']'],2307.04192v4
Visual Question Answering (VQA),MSRVTT-QA,GIT+MDF,0.423,0.7732919254658385,null,[']'],2307.04192v4
Visual Question Answering (VQA),MSRVTT-QA,ALPRO,0.421,0.7670807453416149,null,[']'],2112.09583v2
Visual Question Answering (VQA),MSRVTT-QA,LRCE,0.42,0.7639751552795031,null,[']'],null
Visual Question Answering (VQA),MSRVTT-QA,JustAsk+,0.418,0.7577639751552795,null,[']'],2308.09363v1
Visual Question Answering (VQA),MSRVTT-QA,All-in-one+,0.395,0.6863354037267082,null,[']'],2308.09363v1
Visual Question Answering (VQA),MSRVTT-QA,CLIPBERT,0.374,0.6211180124223603,null,[']'],2102.06183v1
Visual Question Answering (VQA),MSRVTT-QA,HCRN,0.356,0.5652173913043478,null,[']'],2002.10698v3
Visual Question Answering (VQA),MSRVTT-QA,DualVGR,0.355,0.562111801242236,null,[']'],2107.04768v1
Visual Question Answering (VQA),MSRVTT-QA,HMEMA,0.33,0.4844720496894411,null,[']'],1904.04357v1
Visual Question Answering (VQA),MSRVTT-QA,Co-Mem,0.32,0.453416149068323,null,[']'],1803.10906v1
Visual Question Answering (VQA),MSRVTT-QA,Flamingo (32-shot),0.31,0.422360248447205,null,[']'],2204.14198v2
Visual Question Answering (VQA),MSRVTT-QA,ST-VQA,0.309,0.4192546583850932,null,[']'],1704.04497v3
Visual Question Answering (VQA),MSRVTT-QA,Flamingo (0-shot),0.174,0.0,null,[']}]</script'],2204.14198v2
Visual Question Answering (VQA),DocVQA test,Human,0.981,1.0,null,['Human'],2007.00398v3
Visual Question Answering (VQA),DocVQA test,SMoLA-PaLI-X Specialist,0.908,0.7943661971830988,null,[']'],2312.00968v2
Visual Question Answering (VQA),DocVQA test,SMoLA-PaLI-X Generalist,0.906,0.7887323943661972,null,[']'],2312.00968v2
Visual Question Answering (VQA),DocVQA test,Qwen-VL-Plus,0.902,0.7774647887323944,null,[']'],2308.12966v3
Visual Question Answering (VQA),DocVQA test,"ScreenAI 5B (4.62 B params, w/OCR)",0.898,0.7661971830985916,null,[']'],2402.04615v2
Visual Question Answering (VQA),DocVQA test,PaLI-3 (w/ OCR),0.886,0.7323943661971831,null,[']'],2310.09199v2
Visual Question Answering (VQA),DocVQA test,ERNIE-Layout large (ensemble),0.884,0.7267605633802817,null,"['Multiple-Models', 'Ensemble']",2210.06155v2
Visual Question Answering (VQA),DocVQA test,GPT-4,0.884,0.7267605633802817,null,[']'],2306.00526v4
Visual Question Answering (VQA),DocVQA test,DocFormerv2-large,0.878,0.7098591549295775,null,[']'],2306.01733v1
Visual Question Answering (VQA),DocVQA test,UDOP (aux),0.878,0.7098591549295775,null,[']'],2212.02623v3
Visual Question Answering (VQA),DocVQA test,PaLI-3,0.876,0.7042253521126761,null,[']'],2310.09199v2
Visual Question Answering (VQA),DocVQA test,TILT-Large,0.87,0.6873239436619718,null,['Multiple-Models'],2102.09550v3
Visual Question Answering (VQA),DocVQA test,PaLI-X (Single-task FT w/ OCR),0.868,0.6816901408450704,null,['Multiple-Models'],2305.18565v1
Visual Question Answering (VQA),DocVQA test,LayoutLMv2LARGE,0.867,0.6788732394366197,null,['Multiple-Models'],2012.14740v4
Visual Question Answering (VQA),DocVQA test,ERNIE-Layout large,0.848,0.6253521126760563,null,['Multiple-Models'],2210.06155v2
Visual Question Answering (VQA),DocVQA test,UDOP,0.847,0.6225352112676056,null,['Multiple-Models'],2212.02623v3
Visual Question Answering (VQA),DocVQA test,TILT-Base,0.839,0.6,null,['Multiple-Models'],2102.09550v3
Visual Question Answering (VQA),DocVQA test,Claude + LATIN-Prompt,0.833,0.5830985915492957,null,[']'],2306.00526v4
Visual Question Answering (VQA),DocVQA test,GPT-3.5 + LATIN-Prompt,0.825,0.5605633802816901,null,[']'],2306.00526v4
Visual Question Answering (VQA),DocVQA test,PaLI-X (Multi-task FT),0.809,0.5154929577464791,null,[']'],2305.18565v1
Visual Question Answering (VQA),DocVQA test,DUBLIN (variable resolution),0.803,0.4985915492957748,null,[']'],2305.14218v4
Visual Question Answering (VQA),DocVQA test,PaLI-X (Single-task FT),0.8,0.49014084507042266,null,[']'],2305.18565v1
Visual Question Answering (VQA),DocVQA test,DUBLIN,0.782,0.43943661971830994,null,[']'],2305.14218v4
Visual Question Answering (VQA),DocVQA test,LayoutLMv2BASE,0.78,0.43380281690140854,null,['Multiple-Models'],2012.14740v4
Visual Question Answering (VQA),DocVQA test,Pix2Struct-large,0.766,0.3943661971830986,null,[']'],2210.03347v2
Visual Question Answering (VQA),DocVQA test,MatCha,0.742,0.3267605633802817,null,[']'],2212.09662v2
Visual Question Answering (VQA),DocVQA test,Pix2Struct-base,0.721,0.2676056338028168,null,[']'],2210.03347v2
Visual Question Answering (VQA),DocVQA test,Donut,0.675,0.13802816901408463,null,[']'],2111.15664v5
Visual Question Answering (VQA),DocVQA test,BERT_LARGE_SQUAD_DOCVQA_FINETUNED_Baseline,0.665,0.10985915492957757,null,[']'],2007.00398v3
Visual Question Answering (VQA),DocVQA test,Qwen-VL,0.651,0.07042253521126768,null,['Not fine-tuned'],2308.12966v3
Visual Question Answering (VQA),DocVQA test,Dessurt,0.632,0.01690140845070424,null,[']'],2203.16618v3
Visual Question Answering (VQA),DocVQA test,Qwen-VL-Chat,0.626,0.0,null,['Not fine-tuned'],2308.12966v3
Visual Question Answering (VQA),InfographicVQA,Gemini Ultra (pixel only),80.3,1.0,null,[']'],2312.11805v4
Visual Question Answering (VQA),InfographicVQA,SMoLA-PaLI-X Specialist,66.2,0.6757129714811408,null,[']'],2312.00968v2
