Task,Dataset,name,accuracy,accuracy_norm,params,tags,id
Image Classification,STL-10,Harmonic WRN-16-8,90.45,0.2183962264150941,,[],1905.00135v1
Image Classification,STL-10,wrn16/8 D8 D4 D1,90.2,0.2242924528301885,,[],1911.08251v2
Image Classification,STL-10,"DLME (ResNet-50, linear)",90.1,0.2266509433962264,,[],2207.03160v2
Image Classification,STL-10,MixMatch,89.82,0.2332547169811321,,[],1911.09785v2
Image Classification,STL-10,MixMatch,89.59,0.2386792452830186,,[],2001.07685
Image Classification,STL-10,wrn16/8* D8 D4 D1,89.43,0.242452830188679,,[],1911.08251v2
Image Classification,STL-10,wrn16/8* D1 D1 D1,88.95,0.2537735849056602,,[],1911.08251v2
Image Classification,STL-10,wrn16/8 D1 D1 D1,88.83,0.2566037735849056,,[],1911.08251v2
Image Classification,STL-10,IIC,88.8,0.2573113207547169,,[],1807.06653v4
Image Classification,STL-10,IIC,88.8,0.2573113207547169,,[],1905.02249v2
Image Classification,STL-10,SOPCNN,88.08,0.2742924528301886,,[],2001.08856v1
Image Classification,STL-10,TS,88.03,0.2754716981132074,,[],2007.01472v1
Image Classification,STL-10,CutOut,87.36,0.2912735849056603,,[],1905.02249v2
Image Classification,STL-10,Cutout,87.26,0.2936320754716979,,[],1708.04552v2
Image Classification,STL-10,wrn16/8,87.26,0.2936320754716979,,[],1911.08251v2
Image Classification,STL-10,Hamiltonian,85.5,0.3351415094339622,,[],1709.03698v2
Image Classification,STL-10,ResNet-18+MM+FRL,85.42,0.3370283018867923,,[],2011.10951v2
Image Classification,STL-10,MidPoint,84.6,0.3563679245283019,,[],1709.03698v2
Image Classification,STL-10,HybridNet,84.1,0.3681603773584906,,[],1807.11407v1
Image Classification,STL-10,Leapfrog,83.7,0.3775943396226414,,[],1709.03698v2
Image Classification,STL-10,ResNet baseline,82.0,0.4176886792452829,,['ResNet'],1807.11407v1
Image Classification,STL-10,Greedy InfoMax (GIM),81.9,0.4200471698113205,,[],1905.11786v3
Image Classification,STL-10,"ResNet18(BN, 4)",81.04,0.440330188679245,,['ResNet'],2003.05569v1
Image Classification,STL-10,VGG8B + LocalLearning + CO,80.75,0.4471698113207547,,[],1901.06656v2
Image Classification,STL-10,"ResNet18(GN, 4)",79.3,0.4813679245283019,,['ResNet'],2003.05569v1
Image Classification,STL-10,"ResNet18(BN, 128)",78.65,0.496698113207547,,['ResNet'],2003.05569v1
Image Classification,STL-10,Mean Teacher,78.57,0.4985849056603775,,[],2001.07685
Image Classification,STL-10,CPC\u2020,78.36,0.5035377358490566,,[],2009.00104v1
Image Classification,STL-10,Hamiltonian,78.3,0.5049528301886793,,[],1804.04272v2
Image Classification,STL-10,CC-GAN\u00b2,77.8,0.5167452830188679,,[],1611.06430v1
Image Classification,STL-10,CC-GAN,77.8,0.5167452830188679,,[],1911.09785v2
Image Classification,STL-10,Parabolic,77.0,0.5356132075471698,,[],1804.04272v2
Image Classification,STL-10,Scat + WRN 20-8,76.6,0.5450471698113208,,[],1703.08961v2
Image Classification,STL-10,"ResNet18(EBN, 4)",76.49,0.5476415094339624,,['ResNet'],2003.05569v1
Image Classification,STL-10,Exemplar CNN,75.7,0.5662735849056603,,[],1703.08961v2
Image Classification,STL-10,"ResNet18(EBN, 128)",75.57,0.5693396226415096,,['ResNet'],2003.05569v1
Image Classification,STL-10,Stacked what-where AE,74.33,0.5985849056603774,,[],1703.08961v2
Image Classification,STL-10,SWWAE,74.33,0.5985849056603774,,[],1807.11407v1
Image Classification,STL-10,SWWAE,74.3,0.5992924528301887,,[],1911.09785v2
Image Classification,STL-10,SWWAE,74.3,0.5992924528301887,,[],1506.02351v8
Image Classification,STL-10,Second-order,74.3,0.5992924528301887,,[],1804.04272v2
Image Classification,STL-10,Convolutional Clustering,74.1,0.6040094339622643,,[],1511.06241v2
Image Classification,STL-10,\u03a0-Model,73.77,0.6117924528301888,,[],2001.07685
Image Classification,STL-10,"ResNet18(GN, 128)",72.66,0.6379716981132076,,['ResNet'],2003.05569v1
Image Classification,STL-10,Pseudo-Labeling,72.01,0.6533018867924527,,[],2001.07685
Image Classification,STL-10,Entropy,71.65,0.6617924528301885,,[],2007.01472v1
Image Classification,STL-10,BDW,71.12,0.6742924528301886,,[],2006.12360
Image Classification,STL-10,MP,71.05,0.6759433962264152,,[],2007.01472v1
Image Classification,STL-10,WaveMixLite-256/7,70.88,0.6799528301886794,,[],2205.14375v5
Image Classification,STL-10,CNN,70.7,0.6841981132075471,,[],1703.08961v2
Image Classification,STL-10,An Analysis of Unsupervised Pre-training in Light of Recent Advances,70.2,0.6959905660377358,,[],1412.6597v4
Image Classification,STL-10,NN-Weighter,69.15,0.7207547169811319,,[],2006.12360
Image Classification,STL-10,Accuracy Monitoring,68.62,0.733254716981132,,[],2007.01472v1
Image Classification,STL-10,C-SVDDNet,68.2,0.7431603773584905,,[],1412.7259v3
Image Classification,STL-10,RotNet,68.19,0.7433962264150944,,[],2006.12360
Image Classification,STL-10,DFF Committees,68.0,0.747877358490566,,[],1406.5947v1
Image Classification,STL-10,Hierarchical Matching Pursuit (HMP),64.6,0.8280660377358492,,[],1703.08961v2
Image Classification,STL-10,L2RW,63.13,0.8627358490566037,,[],2006.12360
Image Classification,STL-10,CKN,62.3,0.8823113207547171,,[],1406.3332v2
Image Classification,STL-10,S-CNN,61.94,0.8908018867924529,,[],1606.02210v1
Image Classification,STL-10,Simulated Fixations,61.0,0.9129716981132076,,[],2009.00104v1
Image Classification,STL-10,No more meta-parameter tuning in unsupervised sparse feature learning,61.0,0.9129716981132076,,[],1402.5766v1
Image Classification,STL-10,Convolutional K-means Network,60.2,0.9318396226415094,,[],1703.08961v2
Image Classification,STL-10,PWD,59.45,0.9495283018867924,,[],2006.12456v1
Image Classification,STL-10,GVD,59.33,0.9523584905660378,,[],2006.12456v1
Image Classification,STL-10,VR,59.13,0.9570754716981132,,[],2006.12456v1
Image Classification,STL-10,Core SET,58.93,0.9617924528301888,,[],2006.12456v1
Image Classification,STL-10,GE,58.84,0.9639150943396226,,[],2006.12456v1
Image Classification,STL-10,DFAL,58.81,0.964622641509434,,[],2006.12456v1
Image Classification,STL-10,Random,58.15,0.9801886792452832,,[],2006.12456v1
Image Classification,STL-10,BALD-MCD,57.35,0.999056603773585,,[],2006.12456v1
Image Classification,STL-10,Sign-symmetry,57.32,0.9997641509433964,,[],1510.05067v4
Image Classification,STL-10,M2-PWD,57.31,1.0,,[],2006.12456v1
Image Classification,Stanford Cars,efficient adaptive ensembling,99.84,0.0,,[],2206.07394v3
Image Classification,Stanford Cars,TResNet-L-V2,96.32,0.1075137446548567,,[],2104.10972v4
Image Classification,Stanford Cars,EfficientNetV2-L,95.1,0.1447770311545512,,['EfficientNet'],2104.00298v3
Image Classification,Stanford Cars,EfficientNetV2-M,94.6,0.1600488698839342,,['EfficientNet'],2104.00298v3
Image Classification,Stanford Cars,CaiT-M-36 U 224,94.2,0.1722663408674404,,[],2103.17239v2
Image Classification,Stanford Cars,ImageNet + iNat on WS-DAN,94.1,0.1753207086133172,,[],2010.03071v1
Image Classification,Stanford Cars,CeiT-S (384 finetune resolution),94.1,0.1753207086133172,,[],2103.11816v2
Image Classification,Stanford Cars,EfficientNetV2-S,93.8,0.184483811850947,,['EfficientNet'],2104.00298v3
Image Classification,Stanford Cars,CeiT-S,93.2,0.2028100183262064,,[],2103.11816v2
Image Classification,Stanford Cars,GFNet-H-B,93.2,0.2028100183262064,,[],2107.00645v2
Image Classification,Stanford Cars,CeiT-T (384 finetune resolution),93.0,0.2089187538179597,,[],2103.11816v2
Image Classification,Stanford Cars,TransBoost-ResNet50,90.8,0.2761148442272451,,[],2205.13331v4
Image Classification,Stanford Cars,CeiT-T,90.5,0.2852779474648748,,[],2103.11816v2
Image Classification,Stanford Cars,LeViT-192,89.8,0.3066585216860111,,[],2104.01136v2
Image Classification,Stanford Cars,ResMLP-24,89.5,0.3158216249236408,,[],2105.03404v2
Image Classification,Stanford Cars,LeViT-384,89.3,0.3219303604153941,,[],2104.01136v2
Image Classification,Stanford Cars,LeViT-128,88.6,0.3433109346365304,,[],2104.01136v2
Image Classification,Stanford Cars,LeViT-128S,88.4,0.3494196701282833,,[],2104.01136v2
Image Classification,Stanford Cars,LeViT-256,88.2,0.3555284056200365,,[],2104.01136v2
Image Classification,Stanford Cars,ResMLP-12,84.6,0.4654856444715945,,[],2105.03404v2
Image Classification,Stanford Cars,NNCLR,67.1,1.0,,[],2104.14548v2
Image Classification,Oxford Flowers 102,CCT-14/7x2,99.76,0.0,,[],2104.05704v4
Image Classification,Oxford Flowers 102,VIT-L/16 (Background),99.75,0.0008431703204051,,[],2305.03238v4
Image Classification,Oxford Flowers 102,CvT-W24,99.72,0.0033726812816194,,[],2103.15808v1
Image Classification,Oxford Flowers 102,Bamboo (ViT-B/16),99.7,0.0050590219224285,,[],2203.07845v2
Image Classification,Oxford Flowers 102,EffNet-L2 (SAM),99.65,0.0092748735244518,,[],2010.01412v3
Image Classification,Oxford Flowers 102,ALIGN,99.65,0.0092748735244518,,[],2102.05918v2
Image Classification,Oxford Flowers 102,BiT-L (ResNet),99.63,0.0109612141652621,,['ResNet'],1912.11370v3
Image Classification,Oxford Flowers 102,ConvMLP-S,99.5,0.0219224283305231,,[],2109.04454v2
Image Classification,Oxford Flowers 102,ConvMLP-L,99.5,0.0219224283305231,,[],2109.04454v2
Image Classification,Oxford Flowers 102,ResNet-152x4-AGC (ImageNet-21K),99.49,0.0227655986509283,,[],2106.00116v4
Image Classification,Oxford Flowers 102,BiT-M (ResNet),99.3,0.0387858347386178,,['ResNet'],1912.11370v3
Image Classification,Oxford Flowers 102,Wide-ResNet-101 (Spinal FC),99.3,0.0387858347386178,,[],2007.03347v3
Image Classification,Oxford Flowers 102,TResNet-L,99.1,0.0556492411467125,,[],2003.13630v3
Image Classification,Oxford Flowers 102,Grafit (RegNet-8GF),99.1,0.0556492411467125,,[],2011.12982v1
Image Classification,Oxford Flowers 102,CaiT-M-36 U 224,99.1,0.0556492411467125,,[],2103.17239v2
Image Classification,Oxford Flowers 102,DAT,98.9,0.072512647554806,,[],2010.03071v1
Image Classification,Oxford Flowers 102,EfficientNet-B7,98.8,0.0809443507588539,,['EfficientNet'],1905.11946v5
Image Classification,Oxford Flowers 102,EfficientNetV2-L,98.8,0.0809443507588539,,['EfficientNet'],2104.00298v3
Image Classification,Oxford Flowers 102,GFNet-H-B,98.8,0.0809443507588539,54M,[],2107.00645v2
Image Classification,Oxford Flowers 102,DeiT-B,98.8,0.0809443507588539,86M,[],2012.12877v2
Image Classification,Oxford Flowers 102,CeiT-S (384 finetune resolution),98.6,0.0978077571669486,,[],2103.11816v2
Image Classification,Oxford Flowers 102,EfficientNetV2-M,98.5,0.1062394603709953,,['EfficientNet'],2104.00298v3
Image Classification,Oxford Flowers 102,ViT-B (attn finetune),98.5,0.1062394603709953,,[],2203.09795v1
Image Classification,Oxford Flowers 102,LeViT-384,98.3,0.12310286677909,,[],2104.01136v2
Image Classification,Oxford Flowers 102,NAT-M4,98.3,0.12310286677909,4.2M,[],2005.05859v2
Image Classification,Oxford Flowers 102,ResNet-50x1-ACG (ImageNet-21K),98.21,0.1306913996627328,,[],2106.00116v4
Image Classification,Oxford Flowers 102,CeiT-S,98.2,0.1315345699831367,,[],2103.11816v2
Image Classification,Oxford Flowers 102,NAT-M3,98.1,0.1399662731871847,3.7M,[],2005.05859v2
Image Classification,Oxford Flowers 102,ResNet50 (A1),97.9,0.1568296795952782,25M,[],2110.00476v1
Image Classification,Oxford Flowers 102,EfficientNetV2-S,97.9,0.1568296795952782,,['EfficientNet'],2104.00298v3
Image Classification,Oxford Flowers 102,ResMLP24,97.9,0.1568296795952782,,[],2105.03404v2
Image Classification,Oxford Flowers 102,NAT-M2,97.9,0.1568296795952782,3.4M,[],2005.05859v2
Image Classification,Oxford Flowers 102,TransBoost-ResNet50,97.85,0.1610455311973027,,[],2205.13331v4
Image Classification,Oxford Flowers 102,CeiT-T (384 finetune resolution),97.8,0.1652613827993261,,[],2103.11816v2
Image Classification,Oxford Flowers 102,LeViT-192,97.8,0.1652613827993261,,[],2104.01136v2
Image Classification,Oxford Flowers 102,LeViT-256,97.7,0.1736930860033728,,[],2104.01136v2
Image Classification,Oxford Flowers 102,ResMLP12,97.4,0.1989881956155142,,[],2105.03404v2
Image Classification,Oxford Flowers 102,CS-Parts,96.9,0.2411467116357503,,[],1909.07075v1
Image Classification,Oxford Flowers 102,CeiT-T,96.9,0.2411467116357503,,[],2103.11816v2
Image Classification,Oxford Flowers 102,LeViT-128S,96.8,0.2495784148397983,,[],2104.01136v2
Image Classification,Oxford Flowers 102,SEER (RegNet10B),96.3,0.2917369308600344,,[],2202.08360v2
Image Classification,Oxford Flowers 102,NNCLR,95.1,0.3929173693086012,,[],2104.14548v2
Image Classification,Oxford Flowers 102,ViT-B/16- SAM,91.8,0.6711635750421592,,[],2106.01548v3
Image Classification,Oxford Flowers 102,ViT-S/16- SAM,91.5,0.6964586846543006,,[],2106.01548v3
Image Classification,Oxford Flowers 102,ResNet-152-SAM,91.1,0.73018549747049,,['ResNet'],2106.01548v3
Image Classification,Oxford Flowers 102,ResNet-50-SAM,90.0,0.8229342327150089,,['ResNet'],2106.01548v3
Image Classification,Oxford Flowers 102,Mixer-B/16- SAM,90.0,0.8229342327150089,,[],2106.01548v3
Image Classification,Oxford Flowers 102,Mixer-S/16- SAM,87.9,1.0,,[],2106.01548v3
Image Classification,Omni Benchmark,NOAH-ViTB/16,47.6,0.0,,"['pre-trained on ImageNet22K', 'parameter-efficient tuning', 'ViT']",2206.04673v2
Image Classification,Omni Benchmark,SwinTransformer,46.4,0.0685714285714287,,"['swin-transformer', 'Pre-trained on ImageNet', 'linear probing']",2103.14030v2
Image Classification,Omni Benchmark,Bamboo-R50,45.4,0.1257142857142859,,"['ResNet-50', 'pre-trained on Bamboo-CLS', 'linear probing']",2203.07845v2
Image Classification,Omni Benchmark,Adapter-ViTB/16,44.5,0.1771428571428572,,"['ViT', 'parameter-efficient tuning', 'pre-trained on ImageNet22K']",1902.00751v2
Image Classification,Omni Benchmark,CLIP-RN50,42.1,0.3142857142857143,,"['ResNet-50', 'linear probing', 'CLIP Pre-trained']",2103.00020v1
Image Classification,Omni Benchmark,IG-1B,40.4,0.4114285714285716,,"['ResNet-50', 'linear probing', 'Pre-trained on IG-1B \\u0026 ImageNet']",1905.00546v1
Image Classification,Omni Benchmark,BiT-M,40.4,0.4114285714285716,,"['ResNet-50', 'linear probing', 'pre-trained on ImageNet22K']",1912.11370v3
Image Classification,Omni Benchmark,DINO,38.9,0.4971428571428573,,"['Pre-trained on ImageNet', 'ResNet-50', 'linear probing', 'unsupervised']",2104.14294v2
Image Classification,Omni Benchmark,SwAV,38.3,0.5314285714285717,,"['Pre-trained on ImageNet', 'linear probing', 'ResNet-50', 'unsupervised']",2006.09882v5
Image Classification,Omni Benchmark,ResNet-101,37.4,0.5828571428571431,,"['linear probing', 'pre-trained on ImageNet22K', 'ResNet-101']",1512.03385v1
Image Classification,Omni Benchmark,MEAL-V2,36.6,0.6285714285714286,,"['linear probing', 'Pre-trained on ImageNet', 'ResNet-50', 'augmentation']",2009.08453v2
Image Classification,Omni Benchmark,MoPro-V2,36.1,0.6571428571428571,,"['linear probing', 'Pre-trained on ImageNet', 'ResNet-50', 'augmentation']",2009.07995v1
Image Classification,Omni Benchmark,EfficientNetB4,35.8,0.6742857142857145,,[],1905.11946v5
Image Classification,Omni Benchmark,MoCoV2,34.8,0.7314285714285716,,[],1911.05722v3
Image Classification,Omni Benchmark,ResNet-50,34.3,0.7600000000000002,,"['Pre-trained on ImageNet', 'linear probing', 'ResNet-50']",1512.03385v1
Image Classification,Omni Benchmark,InceptionV4,32.3,0.8742857142857146,,[],1602.07261v2
Image Classification,Omni Benchmark,MLP-Mixer,32.2,0.8799999999999999,,['MLP'],2105.01601v4
Image Classification,Omni Benchmark,Manifold,31.6,0.9142857142857144,,['augmentation'],1806.05236v7
Image Classification,Omni Benchmark,CutMix,31.1,0.9428571428571428,,['augmentation'],1905.04899v2
Image Classification,Omni Benchmark,ReLabel,30.8,0.96,,['augmentation'],2101.05022v2
Image Classification,Omni Benchmark,MAE,30.6,0.9714285714285714,,"['linear probing', 'unsupervised']",2111.06377v2
Image Classification,Omni Benchmark,BeiT,30.1,1.0,,"['linear probing', 'Unsupervised']",2106.08254v2
Image Classification,Kuzushiji MNIST,VGG-5 (Spinal FC),99.15,0.0,,[],2007.03347v3
Image Classification,Kuzushiji MNIST,CAMNet3,99.05,0.0031201248049924,,[],1907.11519v1
Image Classification,Kuzushiji MNIST,VGG8B(2x) + LocalLearning + CO,99.01,0.004368174726989,,[],1901.06656v2
Image Classification,Kuzushiji MNIST,Resnet-152,98.79,0.0112324492979718,,['ResNet'],1905.09113v1
Image Classification,Kuzushiji MNIST,ResNet-14,98.75,0.0124804992199689,,[],2203.15331v2
Image Classification,Kuzushiji MNIST,PreActResNet-18 + Input Mixup,98.41,0.0230889235569425,,[],1710.09412v2
Image Classification,Kuzushiji MNIST,PreActResNet-18,97.82,0.0414976599063966,,[],1603.05027v3
Image Classification,Kuzushiji MNIST,Convolutional Tsetlin Machine,96.3,0.0889235569422779,,[],1905.09688v5
Image Classification,Kuzushiji MNIST,KerCNN,93.13,0.1878315132605306,,[],1910.08336v1
Image Classification,Kuzushiji MNIST,linear/flexible model,79.9,0.6006240249609982,,[],2001.04243v3
Image Classification,Kuzushiji MNIST,FWD,79.5,0.6131045241809672,,[],2001.04243v3
Image Classification,Kuzushiji MNIST,Complementary-Label Learning,67.1,1.0,,[],1810.04327v4
Image Classification,iNaturalist 2018,OmniVec,93.8,0.0,,[],2311.05709v1
Image Classification,iNaturalist 2018,InternImage-H,92.6,0.025369978858351,,[],2211.05778v4
Image Classification,iNaturalist 2018,MAWS (ViT-2B),91.3,0.0528541226215644,,[],2303.13496v3
Image Classification,iNaturalist 2018,"MetaFormer\n(MetaFormer-2,384,extra_info)",88.7,0.1078224101479914,,[],2203.02751v1
Image Classification,iNaturalist 2018,Hiera-H (448px),87.3,0.1374207188160676,,[],2306.00989v1
Image Classification,iNaturalist 2018,"MAE (ViT-H, 448)",86.8,0.1479915433403805,,[],2111.06377v2
Image Classification,iNaturalist 2018,SWAG (ViT H/14),86.0,0.1649048625792811,,[],2201.08371v2
Image Classification,iNaturalist 2018,SEER (RegNet10B - finetuned - 384px),84.7,0.1923890063424946,,"['IG-1B', 'RegNet']",2202.08360v2
Image Classification,iNaturalist 2018,"MetaFormer\n(MetaFormer-2,384)",84.3,0.200845665961945,,[],2203.02751v1
Image Classification,iNaturalist 2018,OMNIVORE (Swin-L),84.1,0.2050739957716702,,[],2201.08377v2
Image Classification,iNaturalist 2018,RegNet-8GF,81.2,0.2663847780126849,,[],2011.12982v1
Image Classification,iNaturalist 2018,VL-LTR (ViT-B-16),81.0,0.2706131078224101,,[],2111.13579v4
Image Classification,iNaturalist 2018,\u00b52Net+ (ViT-L/16),80.97,0.2712473572938689,,[],2209.07326v3
Image Classification,iNaturalist 2018,MixMIM-L,80.3,0.2854122621564482,,[],2205.13137v4
Image Classification,iNaturalist 2018,DeiT-B,79.5,0.3023255813953488,,[],2012.12877v2
Image Classification,iNaturalist 2018,CeiT-S (384 finetune resolution),79.4,0.3044397463002112,,[],2103.11816v2
Image Classification,iNaturalist 2018,GPaCo (ResNet-152),78.1,0.331923890063425,,[],2209.12400v2
Image Classification,iNaturalist 2018,CaiT-M-36 U 224,78.0,0.3340380549682875,,[],2103.17239v2
Image Classification,iNaturalist 2018,MixMIM-B,77.5,0.3446088794926004,,[],2205.13137v4
Image Classification,iNaturalist 2018,GPaCo (ResNet-50),75.4,0.3890063424947144,,[],2209.12400v2
Image Classification,iNaturalist 2018,CBD-ENS (ResNet-101),75.3,0.3911205073995772,,[],2104.05279v2
Image Classification,iNaturalist 2018,ViT-L (attn finetune),75.3,0.3911205073995772,,[],2203.09795v1
Image Classification,iNaturalist 2018,PaCo(ResNet-152),75.2,0.3932346723044396,,['ResNet'],2107.12028v2
